Restaurant ID,Restaurant Name,City,Cuisines,Average Cost for two,Price range,Aggregate rating,Votes,Latitude,Longitude,CostBucket,Rating
18386266,P2 Tandoori Momos Station,New Delhi,chinese,200,1,3.1,10,0.0,0.0,low,3.1
18272352,Punjabi's Veg Grill,New Delhi,north indian,350,1,2.9,7,28.637074,77.1200642,medium,2.9
300560,Sethi's The Cake Shop,New Delhi,bakery,150,1,2.8,16,28.6372567,77.1049848,low,2.8
304453,Soya Grill,New Delhi,north indian,300,1,3.0,4,28.6398962,77.1077556,low,3.0
18025106,Sunny Kebab Wala,New Delhi,north indian,300,1,3.3,15,28.6341779,77.1137736,low,3.3
301836,Vaishno Bhojnalaya,New Delhi,north indian,150,1,3.1,10,28.6341756,77.1104921,low,3.1
306012,Valentine Coffee Bar,New Delhi,beverages,400,1,2.9,8,28.6401715,77.1053224,medium,2.9
312023,Zayka Delhi-6,New Delhi,north indian,600,2,3.1,11,28.6389889,77.1076479,medium,3.1
18430898,13 Cafe,New Delhi,cafe,500,2,0.0,0,28.6372986,77.1126948,medium,0.0
305570,Aggarwal Sweet Corner,New Delhi,mithai,100,1,0.0,2,28.6341062,77.1111664,low,0.0
18447292,Babu Meat Wala,New Delhi,raw meats,350,1,0.0,1,28.6372884,77.1023553,medium,0.0
18365986,Batra Chinese Food & Chaap,New Delhi,chinese,250,1,0.0,0,28.6341831,77.111493,low,0.0
18441532,Celebration Family Restaurant,New Delhi,north indian,800,2,0.0,0,0.0,0.0,high,0.0
18492045,Ching Chinese,New Delhi,chinese,400,1,0.0,0,28.6380416,77.113421,medium,0.0
18352176,Choices An Absolute BBQ,New Delhi,north indian,200,1,0.0,3,28.634166,77.10088,low,0.0
18451605,Delhi-27,New Delhi,chinese,250,1,0.0,0,28.6357662,77.1181788,low,0.0
18455549,Desi Kukkad,New Delhi,north indian,300,1,0.0,0,28.6340741,77.1126948,low,0.0
18455545,Freezy,New Delhi,ice cream,50,1,0.0,0,28.6351694,77.1184103,low,0.0
18491264,Gourmet Bistro,New Delhi,cafe,500,2,0.0,1,28.6368424,77.124247,medium,0.0
18455547,Jiya Amritsari Naan,New Delhi,north indian,200,1,0.0,0,28.634274,77.1194054,low,0.0
18291456,Kedgy Bite,New Delhi,fast food,100,1,0.0,0,28.6407295,77.105132,low,0.0
18472660,Khera's Foodie Corner,New Delhi,chinese,150,1,0.0,0,0.0,0.0,low,0.0
310255,Lajwab Pastry Palace,New Delhi,bakery,100,1,0.0,1,28.634155,77.1126049,low,0.0
18366008,Madan Sweets & Bakers,New Delhi,mithai,100,1,0.0,0,28.6360349,77.1181788,low,0.0
18462257,Momo's King,New Delhi,chinese,200,1,0.0,0,0.0,0.0,low,0.0
18312627,New Pishori Chicken Kabab,New Delhi,fast food,300,1,0.0,0,28.6342502,77.1135938,low,0.0
18492103,New Sindhi Chicken Corner,New Delhi,north indian,500,2,0.0,0,28.6369833,77.1145378,medium,0.0
18431145,Radha Swami Chaat Bhandar,New Delhi,street food,100,1,0.0,0,28.6392123,77.1055921,low,0.0
18430909,Rajender Di Punjabi Rasoi,New Delhi,north indian,100,1,0.0,1,28.640368,77.1055022,low,0.0
18198821,Ram Ji Snacks & Food Corner,New Delhi,street food,100,1,0.0,1,28.636237,77.1183778,low,0.0
18430905,Ram Ram Ji Kachori Bhandar,New Delhi,street food,50,1,0.0,0,28.6360338,77.1079298,low,0.0
18430907,Rana's Food Corner,New Delhi,north indian,200,1,0.0,0,28.6350391,77.1090147,low,0.0
18451597,Sanjay Chicken Shop,New Delhi,raw meats,350,1,0.0,0,28.637075,77.1212104,medium,0.0
17989089,Sharma Ji Spring Roll,New Delhi,fast food,150,1,0.0,1,28.6380035,77.1135039,low,0.0
18492057,Shree Raja Ram,New Delhi,fast food,50,1,0.0,0,28.6398129,77.1055523,low,0.0
17989093,South Indian Hut,New Delhi,south indian,250,1,0.0,2,28.637115,77.1205612,low,0.0
18429149,Special Moradabadi Chicken Corner,New Delhi,biryani,200,1,0.0,0,28.6393914,77.1055921,low,0.0
18366006,Standard Pastry Shop,New Delhi,bakery,200,1,0.0,2,28.6368971,77.1122453,low,0.0
305567,Sushil Punjabi Vaishno Dhaba,New Delhi,north indian,150,1,0.0,0,28.6386142,77.1077234,low,0.0
18455551,Variety of Shawarmas,New Delhi,fast food,150,1,0.0,0,28.6382092,77.1128304,low,0.0
18430902,Vrindavan Sweets,New Delhi,south indian,300,1,0.0,0,28.6361147,77.1078398,low,0.0
18365385,Flirty Momo's,New Delhi,chinese,350,1,2.4,26,28.6357398,77.1180859,medium,2.4
586,Nathu's Sweets,New Delhi,north indian,600,2,3.3,173,28.60252,77.2409086,medium,3.3
3403,Basil & Thyme,New Delhi,continental,2200,4,3.6,127,28.6014758,77.241099,high,3.6
2902,Kamal's,New Delhi,north indian,550,2,3.7,286,28.6023444,77.2406505,medium,3.7
308628,Orange Peel by Rasleen Kochhar,New Delhi,bakery,700,2,3.6,44,28.5992226,77.2426044,medium,3.6
18466399,ATM Bistro,New Delhi,european,1000,3,0.0,3,28.601877,77.2415481,high,0.0
18157416,Masala House,New Delhi,north indian,1800,3,4.0,169,28.6026409,77.241099,high,4.0
18264963,Number 8,New Delhi,continental,2200,4,4.0,165,28.6024702,77.2411888,high,4.0
18384123,Keventers,New Delhi,beverages,400,1,3.2,6,28.564288,77.120791,medium,3.2
308595,4700BC Popcorn,New Delhi,fast food,400,1,3.2,24,28.6421648,77.1063438,medium,3.2
18251318,Chennai X-Press,New Delhi,fast food,200,1,2.9,6,28.6461669,77.1127414,low,2.9
18303675,Chinese Sigdi,New Delhi,chinese,250,1,3.0,5,28.6491793,77.11142376,low,3.0
18245286,Da Pizza Pind,New Delhi,pizza,250,1,3.2,36,28.6510376,77.1137028,low,3.2
18414475,Faasos,New Delhi,north indian,600,2,3.0,4,28.6463287,77.1120745,medium,3.0
308814,Frontier,New Delhi,bakery,200,1,2.9,5,28.6463908,77.1124028,low,2.9
308996,Gyan Di Hatti,New Delhi,north indian,200,1,2.9,5,28.6535887,77.1146413,low,2.9
304583,Hot Stuff,New Delhi,chinese,450,1,3.3,14,28.6462371,77.1127855,medium,3.3
308080,KK Da Dhaba,New Delhi,north indian,400,1,3.4,55,28.6452447,77.1147742,medium,3.4
18372669,Last Bencher's,New Delhi,chinese,300,1,3.0,6,28.6498944,77.1125497,low,3.0
309305,Raj Bakers And Confectioners,New Delhi,fast food,100,1,3.0,6,28.6499476,77.1124296,low,3.0
18292457,Taste Drive,New Delhi,fast food,250,1,3.4,21,28.6418012,77.1069062,low,3.4
973,The Kafilla,New Delhi,north indian,600,2,3.0,5,28.6455653,77.1155932,medium,3.0
18292469,Tibb's Frankie,New Delhi,fast food,250,1,3.1,8,28.6425185,77.1064052,low,3.1
18381626,4 Barrels Cafí© & Lounge,New Delhi,north indian,1200,3,3.5,24,28.6490845,77.1099433,high,3.5
18425157,Baadshah,New Delhi,north indian,1000,3,3.5,26,28.6461869,77.116361,high,3.5
18365991,Behrouz Biryani,New Delhi,biryani,600,2,3.5,54,28.6463347,77.1120493,medium,3.5
18355146,Galina Restaurant,New Delhi,north indian,700,2,3.5,38,28.6461897,77.1163525,medium,3.5
18454473,Masala Factory,New Delhi,north indian,500,2,3.8,18,28.646011,77.11541,medium,3.8
18432240,Ovenstory Pizza,New Delhi,pizza,500,2,3.5,12,28.6463561,77.1120139,medium,3.5
312027,Ajeet Fast Food Corner,New Delhi,fast food,350,1,0.0,1,28.6499613,77.1124055,medium,0.0
18430872,Al Changezi,New Delhi,mughlai,250,1,0.0,1,28.6538763,77.1156171,low,0.0
18292478,Dolce Gelato,New Delhi,ice cream,120,1,0.0,0,28.6423312,77.1064709,low,0.0
18429417,Dragon Way,New Delhi,chinese,350,1,0.0,1,28.6491173,77.1114205,medium,0.0
18244564,Foodaholic,New Delhi,chinese,400,1,0.0,1,28.6488107,77.1151402,medium,0.0
304385,Indian Chinese Fast Food,New Delhi,chinese,100,1,0.0,1,28.6524639,77.1120655,low,0.0
9517,Jagadeesh Kharodewala,New Delhi,north indian,200,1,0.0,3,28.6462079,77.1165705,low,0.0
7194,Punjabi Shahi Chicken Soup,New Delhi,chinese,250,1,0.0,2,28.6525857,77.111955,low,0.0
18472448,Ramu Ka Dhaba,New Delhi,mughlai,350,1,0.0,3,28.6512755,77.1097172,medium,0.0
18472599,Sardar Ji Chicken Corner,New Delhi,mughlai,300,1,0.0,0,28.6456969,77.1162324,low,0.0
18429644,Satguru Tiffin Service,New Delhi,north indian,200,1,0.0,1,28.6498255,77.1122065,low,0.0
7180,Seth Baker's,New Delhi,bakery,200,1,0.0,3,28.6518001,77.1123132,low,0.0
309006,Sri Durga Dosa Corner,New Delhi,south indian,300,1,0.0,3,28.6499138,77.1121665,low,0.0
18292480,V S Cafe,New Delhi,fast food,200,1,0.0,2,28.641769,77.1068758,low,0.0
7187,Vijay South Indian Food,New Delhi,south indian,250,1,0.0,2,28.6528574,77.1113549,low,0.0
301998,Punjab Grill,New Delhi,north indian,1600,3,4.3,1252,28.6422159,77.1065034,high,4.3
3239,Insomnia - Taj Vivanta,New Delhi,italian,3000,4,3.3,50,28.6012192,77.2294337,high,3.3
301422,Larry's China - Taj Vivanta,New Delhi,chinese,3200,4,3.7,147,28.6011707,77.2294235,high,3.7
4404,Yellow Brick Road - Taj Vivanta,New Delhi,continental,2500,4,3.9,821,28.6011707,77.2294235,high,3.9
300008,English Tadka,New Delhi,north indian,800,2,3.3,152,28.6523425,77.1212744,high,3.3
18216903,Burger King,New Delhi,burger,500,2,3.6,186,28.6507962,77.1206821,medium,3.6
1079,Pizza Hut,New Delhi,italian,1000,3,3.6,141,28.6507574,77.1207398,high,3.6
4375,Cake Shop - The Ashok,New Delhi,bakery,500,2,3.1,26,28.596981,77.195866,medium,3.1
3955,Samavar - The Ashok,New Delhi,continental,2200,4,3.2,48,28.597062,77.195892,high,3.2
4376,Tea Lounge - The Ashok,New Delhi,cafe,1600,3,3.2,18,28.5969975,77.1960071,high,3.2
1898,Frontier - The Ashok,New Delhi,north indian,3600,4,3.7,101,28.5966943,77.1956478,high,3.7
1900,The Oudh - The Ashok,New Delhi,north indian,3700,4,3.6,100,28.5963125,77.1958724,high,3.6
306198,Zerruco - The Ashok,New Delhi,mediterranean,2500,4,4.4,609,28.598181,77.1962398,high,4.4
18312443,The Claridges Garden -The Claridges,New Delhi,cafe,2000,4,3.1,5,28.60016,77.2169361,high,3.1
2683,Aura - The Claridges,New Delhi,continental,4100,4,3.5,42,28.6001706,77.2169659,high,3.5
2682,Dhaba - The Claridges,New Delhi,north indian,4300,4,3.9,548,28.6001728,77.2168724,high,3.9
2681,Jade - The Claridges,New Delhi,chinese,5000,4,3.8,134,28.6001953,77.2168963,high,3.8
2674,Pickwicks - The Claridges,New Delhi,european,3600,4,3.7,139,28.6001694,77.2168839,high,3.7
2684,Ye Old Bakery - The Claridges,New Delhi,bakery,1000,3,3.7,65,28.6001541,77.2169297,high,3.7
2675,Sevilla - The Claridges,New Delhi,spanish,4500,4,4.3,800,28.6001767,77.2168927,high,4.3
3227,GBar - The Grand New Delhi,New Delhi,american,2650,4,3.3,145,28.538993,77.15246,high,3.3
4840,Cascades - The Grand New Delhi,New Delhi,north indian,3200,4,3.6,97,28.538993,77.15246,high,3.6
2726,1911 Bar - The Imperial,New Delhi,finger food,2000,4,3.2,10,28.625443,77.218185,high,3.2
301523,Nostalgia at 1911 Brasserie - The Imperial,New Delhi,european,6000,4,3.2,12,28.625445,77.218187,high,3.2
2729,Patiala Peg - The Imperial,New Delhi,finger food,3000,4,3.3,25,28.625445,77.218187,high,3.3
2724,1911 - The Imperial,New Delhi,north indian,6000,4,3.9,272,28.625443,77.218185,high,3.9
2728,Daniell's Tavern - The Imperial,New Delhi,north indian,4000,4,3.7,59,28.625445,77.218187,high,3.7
2730,La Baguette - The Imperial,New Delhi,desserts,900,2,3.8,45,28.625445,77.218187,high,3.8
2727,San Gimignano - The Imperial,New Delhi,italian,5000,4,3.7,104,28.625445,77.218187,high,3.7
2731,The Atrium - The Imperial,New Delhi,european,2500,4,3.6,57,28.625445,77.218187,high,3.6
2725,The Spice Route - The Imperial,New Delhi,malaysian,6000,4,4.0,259,28.625445,77.218187,high,4.0
18237363,Bao Cha,New Delhi,chinese,1000,3,3.0,90,28.56164003,77.26898376,high,3.0
18322518,Nazeer Delicacies,New Delhi,north indian,900,2,3.3,21,28.56161147,77.26894453,high,3.3
1023,Open Oven,New Delhi,bakery,250,1,3.4,109,28.567481,77.269154,low,3.4
18277022,Slurp Pasta Express,New Delhi,cafe,300,1,2.9,5,28.56162678,77.26888552,low,2.9
18354650,Urban Gala,New Delhi,chinese,700,2,2.8,19,28.56179522,77.26885669,medium,2.8
9671,Shree Rathnam,New Delhi,south indian,800,2,3.5,96,28.56165594,77.26870917,high,3.5
18424209,Stuffed Kathi Roll,New Delhi,fast food,250,1,0.0,1,28.5616595,77.2690978,low,0.0
149,Subway,New Delhi,american,500,2,1.9,146,28.5614696,77.2685174,medium,1.9
8842,24/7 Pastry Shop - The Lalit New Delhi,New Delhi,bakery,900,2,3.3,46,28.63110267,77.22762946,high,3.3
8817,Le Petit Cafe - The Lalit New Delhi,New Delhi,cafe,1600,3,3.2,31,28.63113239,77.22762745,high,3.2
309110,The Grill Room - The Lalit New Delhi,New Delhi,continental,4500,4,3.4,51,28.631407,77.227277,high,3.4
301524,24/7 Bar- The Lalit New Delhi,New Delhi,finger food,3000,4,3.5,45,28.631407,77.227277,high,3.5
3910,24/7 Restaurant - The Lalit New Delhi,New Delhi,continental,5100,4,3.7,419,28.63148611,77.22756944,high,3.7
3027,Baluchi - The Lalit New Delhi,New Delhi,mughlai,4500,4,3.9,265,28.63120891,77.22764019,high,3.9
4907,Kitty Su - The Lalit New Delhi,New Delhi,finger food,5000,4,3.7,747,28.6317423,77.228133,high,3.7
104,Woks - The Lalit New Delhi,New Delhi,chinese,4500,4,3.6,62,28.631407,77.227277,high,3.6
300688,Cafí© Knosh - The Leela Ambience Convention Hotel,New Delhi,north indian,2700,4,3.9,186,28.66113333,77.30317778,high,3.9
300697,Cherry Bar - The Leela Ambience Convention Hotel,New Delhi,finger food,2650,4,3.6,48,28.66113333,77.30317778,high,3.6
300696,Mei Kun - The Leela Ambience Convention Hotel,New Delhi,thai,3500,4,3.6,42,28.66113333,77.30317778,high,3.6
300695,Dilli 32 - The Leela Ambience Convention Hotel,New Delhi,north indian,3500,4,4.0,184,28.66113333,77.30317778,high,4.0
4917,Jamavar - The Leela Palace,New Delhi,north indian,4000,4,3.9,241,28.5794095,77.1889269,high,3.9
4910,Le Cirque - The Leela Palace,New Delhi,french,5000,4,3.8,199,28.5793901,77.1889752,high,3.8
6812,MEGU - The Leela Palace,New Delhi,japanese,5500,4,3.9,178,28.5794009,77.1889651,high,3.9
4911,The Library - The Leela Palace,New Delhi,italian,3500,4,3.7,59,28.5802165,77.1885648,high,3.7
4915,The Lobby Lounge - The Leela Palace,New Delhi,cafe,2000,4,3.6,32,28.5793611,77.1890039,high,3.6
310878,The Lodhi Bakery - The Lodhi,New Delhi,bakery,400,1,2.9,4,28.592135,77.238056,medium,2.9
3283,Elan - The Lodhi,New Delhi,north indian,3000,4,3.8,185,28.5921591,77.238315,high,3.8
2768,Agni - The Park,New Delhi,mughlai,3000,4,3.3,199,28.62098574,77.21734352,high,3.3
2770,Mist - The Park,New Delhi,continental,3500,4,3.3,169,28.62098721,77.21736733,high,3.3
2769,Aqua - The Park,New Delhi,continental,4500,4,3.8,773,28.628885,77.216002,high,3.8
3202,Atrium Bar  & Lounge - The Suryaa New Delhi,New Delhi,finger food,3000,4,3.1,26,28.56109444,77.26953889,high,3.1
4101,French Crust - The Suryaa New Delhi,New Delhi,cafe,900,2,3.3,19,28.56109444,77.26953889,high,3.3
312902,Club BW - The Suryaa New Delhi,New Delhi,finger food,4400,4,3.6,90,28.561179,77.269656,high,3.6
5325,Sampan - The Suryaa New Delhi,New Delhi,thai,2500,4,3.7,111,28.561053,77.269618,high,3.7
4496,The Grill Room - The Taj Mahal Hotel,New Delhi,mediterranean,5000,4,3.1,15,28.6051535,77.2241228,high,3.1
2688,Emperor's Lounge - The Taj Mahal Hotel,New Delhi,cafe,2500,4,3.8,79,28.6051689,77.2241405,high,3.8
2690,Machan - The Taj Mahal Hotel,New Delhi,north indian,5000,4,3.9,696,28.6051648,77.2241369,high,3.9
3948,Ricks Bar - The Taj Mahal Hotel,New Delhi,malaysian,4200,4,3.6,64,28.60440165,77.22273611,high,3.6
2694,Wasabi by Morimoto - The Taj Mahal Hotel,New Delhi,japanese,6000,4,3.9,183,28.6052532,77.2243039,high,3.9
2689,House of Ming - The Taj Mahal Hotel,New Delhi,chinese,5500,4,4.0,398,28.6051487,77.2246182,high,4.0
2693,Varq - The Taj Mahal Hotel,New Delhi,seafood,4500,4,4.2,541,28.605189,77.2241401,high,4.2
18400770,Capital Kitchen - Taj Palace Hotel,New Delhi,north indian,2000,4,3.7,42,28.5950782,77.1701408,high,3.7
18376469,Spicy Duck - Taj Palace Hotel,New Delhi,asian,4000,4,3.5,24,28.5948008,77.1702198,high,3.5
2701,Orient Express - Taj Palace Hotel,New Delhi,european,8000,4,4.0,145,28.5950077,77.170087,high,4.0
2702,The Tea Lounge - Taj Palace Hotel,New Delhi,cafe,1500,3,4.0,76,28.5945492,77.1703995,high,4.0
9709,Bonitos - The Uppal,New Delhi,continental,3000,4,3.2,28,28.535183,77.101847,high,3.2
312319,Bonitos Blu - The Uppal,New Delhi,north indian,2500,4,3.0,5,28.535183,77.101847,high,3.0
311858,The Gourmet Shop - The Uppal,New Delhi,bakery,500,2,3.0,4,28.535183,77.101847,medium,3.0
131,Chopsticks,New Delhi,chinese,1700,3,3.6,350,28.5525438,77.2133902,high,3.6
313200,TabulaBeach Cafe,New Delhi,european,1600,3,3.8,637,28.5523566,77.213191,high,3.8
18282047,Arriba - Mexican Grill & Tequileria,New Delhi,mexican,2500,4,4.1,146,28.55231,77.2129742,high,4.1
18459030,Chatori Gali,New Delhi,fast food,200,1,0.0,0,0.0,0.0,low,0.0
302136,Aggarwal Sweet Center,New Delhi,mithai,100,1,2.9,6,28.6350967,77.0919833,low,2.9
301767,Aggarwal Sweets,New Delhi,street food,250,1,2.7,11,28.6419765,77.0994142,low,2.7
302103,Alag Khana Khazana,New Delhi,north indian,450,1,2.9,5,28.6389981,77.0862978,medium,2.9
310273,Bhape Di Hatti,New Delhi,north indian,200,1,3.1,7,28.6384031,77.0968578,low,3.1
308868,Bhappe Di Hatti,New Delhi,north indian,150,1,3.1,8,28.6380699,77.0965905,low,3.1
18372667,Bhatura King,New Delhi,street food,150,1,2.9,7,28.636751,77.0954179,low,2.9
310728,Bhukkadzz Point,New Delhi,fast food,300,1,3.0,7,28.6354821,77.0868116,low,3.0
8564,Bimbos,New Delhi,chinese,350,1,3.1,16,28.6374082,77.1016004,medium,3.1
305486,Brothers' Bakery,New Delhi,fast food,350,1,2.9,21,28.6487302,77.1033405,medium,2.9
18485858,Chaap Nation,New Delhi,north indian,300,1,3.0,4,28.64003986,77.09550753,low,3.0
18204802,Dev Burger,New Delhi,fast food,300,1,2.9,5,28.635043,77.0998394,low,2.9
310254,Green Chick Chop,New Delhi,raw meats,350,1,3.0,6,28.6437138,77.1040206,medium,3.0
310272,Green Chick Chop,New Delhi,raw meats,350,1,3.2,16,28.6364554,77.0905901,medium,3.2
302089,Hum Sabki Rasoi,New Delhi,north indian,300,1,3.3,26,28.6377331,77.0888609,low,3.3
18034071,Janki Vaishno Dhaba,New Delhi,north indian,150,1,3.0,4,28.6375598,77.1050287,low,3.0
305785,Manmohan Food Plaza,New Delhi,fast food,350,1,2.6,10,28.6371415,77.0962201,medium,2.6
18268710,Mr.Hunger,New Delhi,burger,500,2,3.0,5,28.6368398,77.0937942,medium,3.0
308862,Neelma Punjabi Dhaba,New Delhi,north indian,250,1,2.9,8,28.6434771,77.097173,low,2.9
308863,New Raj Kachori Bhandar,New Delhi,street food,100,1,3.4,18,28.6374781,77.0972739,low,3.4
304319,Punjabi Ninja,New Delhi,north indian,550,2,3.0,7,28.6407465,77.1004284,medium,3.0
18198440,Radha Swami Cool Hut,New Delhi,beverages,200,1,3.1,7,28.6404001,77.095013,low,3.1
304161,Sagar Choley Bhatoorey,New Delhi,street food,150,1,3.2,26,28.6448121,77.1006304,low,3.2
18037798,Sehyog Alpahar,New Delhi,south indian,150,1,3.2,10,28.637326,77.0966736,low,3.2
310279,South Indian Hut,New Delhi,south indian,300,1,2.9,5,28.6378234,77.0889219,low,2.9
5964,Vijay Corner,New Delhi,north indian,300,1,3.0,7,28.6361284,77.0973882,low,3.0
18241496,Mithlesh Ande Wala,New Delhi,street food,150,1,3.5,17,28.6342673,77.098007,low,3.5
309695,Roti N Boti,New Delhi,north indian,300,1,3.5,21,28.6409492,77.0925481,low,3.5
308905,Annapurna Caters,New Delhi,north indian,200,1,0.0,2,28.6376488,77.0934526,low,0.0
18312644,Ashoka's Ice Zone,New Delhi,ice cream,150,1,0.0,2,28.6404463,77.0949112,low,0.0
305238,Bikaner Sweets & Pastry Corner,New Delhi,mithai,100,1,0.0,3,28.6388684,77.086714,low,0.0
301917,Bikaner Sweets,New Delhi,bakery,250,1,0.0,3,28.6489062,77.1031722,low,0.0
18372314,Dee Pizza Hub,New Delhi,pizza,350,1,0.0,1,28.6344618,77.0845916,medium,0.0
313282,Flavors of London,New Delhi,desserts,200,1,0.0,2,28.6396056,77.0854345,low,0.0
18368025,Funduz Cafe,New Delhi,fast food,300,1,0.0,3,28.6449182,77.1002905,low,0.0
18089242,Giani,New Delhi,ice cream,300,1,0.0,1,28.63903,77.0863331,low,0.0
304160,Grover Sweets Rajouri Wala,New Delhi,mithai,200,1,0.0,2,28.6481247,77.1034131,low,0.0
18037813,Guru Kripa Chicken Corner,New Delhi,north indian,250,1,0.0,2,28.636187,77.0971137,low,0.0
18487958,Health-O-Lic,New Delhi,healthy food,500,2,0.0,1,0.0,0.0,medium,0.0
18368021,Himalya Chinese,New Delhi,chinese,300,1,0.0,1,28.6468527,77.0962302,low,0.0
313137,KindBhutani's,New Delhi,south indian,350,1,0.0,2,28.6367945,77.0959301,medium,0.0
305866,Mama Bhanja Corner,New Delhi,north indian,500,2,0.0,3,28.6361765,77.0971707,medium,0.0
18431191,Mama Tao,New Delhi,chinese,250,1,0.0,2,28.6491405,77.1029417,low,0.0
18037792,Manpasand Punjabi Zaika,New Delhi,north indian,350,1,0.0,1,28.6391088,77.0864035,medium,0.0
18356794,Pal Restaurant,New Delhi,north indian,250,1,0.0,0,28.6445351,77.1014529,low,0.0
312040,Pizza Station,New Delhi,fast food,250,1,0.0,1,28.6448699,77.0998064,low,0.0
18460328,Punjabi Dhaba,New Delhi,north indian,300,1,0.0,3,0.0,0.0,low,0.0
18187733,Punjabi Virsa,New Delhi,north indian,700,2,0.0,3,28.644093,77.102513,medium,0.0
5961,Sahib Jhatka Chicken Shop,New Delhi,north indian,250,1,0.0,3,28.6361148,77.0973474,low,0.0
18431176,Salt & Peppers,New Delhi,chinese,500,2,0.0,3,28.6371756,77.0964562,medium,0.0
18037796,Sethi Ice Cream Parlour,New Delhi,desserts,150,1,0.0,3,28.6450932,77.0995462,low,0.0
312853,Shah Ji Di Rasoi,New Delhi,street food,200,1,0.0,2,28.6380338,77.0966816,low,0.0
18469949,Shawarma Wala,New Delhi,fast food,300,1,0.0,3,28.6370036,77.0954687,low,0.0
18428721,Snazzy Delights,New Delhi,bakery,300,1,0.0,2,0.0,0.0,low,0.0
18203187,South Indian Hut,New Delhi,south indian,200,1,0.0,1,28.6343667,77.084917,low,0.0
308900,T-2 Di Hatti,New Delhi,street food,100,1,0.0,2,28.6377065,77.0934222,low,0.0
18430577,The Second Wife Kitchen,New Delhi,north indian,500,2,0.0,2,28.6366697,77.0933859,medium,0.0
310286,Today Pizza,New Delhi,fast food,250,1,0.0,3,28.6490554,77.1031681,low,0.0
18246984,Turban Tadka,New Delhi,north indian,250,1,0.0,3,28.6356249,77.0846233,low,0.0
312041,Wah Shah Ji Wah,New Delhi,north indian,300,1,0.0,2,28.6437348,77.1039501,low,0.0
18429180,Wah Wah Chicken Corner,New Delhi,north indian,400,1,0.0,3,28.6420481,77.0918112,medium,0.0
304730,Brijwasi Sweet and Namkeen,New Delhi,street food,100,1,0.0,1,28.59807667,77.31334833,low,0.0
5438,Khana Khazana,New Delhi,north indian,800,2,3.7,281,28.52351906,77.25662515,high,3.7
3383,Ahad Sons Restaurant,New Delhi,kashmiri,750,2,3.4,104,28.5607572,77.2182605,high,3.4
4450,Jughead's Fast Food Corner,New Delhi,chinese,500,2,3.6,438,28.56074218,77.21790746,medium,3.6
18254521,The Coffee Bond,New Delhi,cafe,700,2,4.2,73,28.56028103,77.21807376,medium,4.2
18352678,Wow! Momo,New Delhi,tibetan,350,1,2.9,77,28.6291105,77.076886,medium,2.9
18263236,Domino's Pizza,New Delhi,pizza,700,2,3.6,24,28.6288818,77.0760342,medium,3.6
18277230,Haldiram's,New Delhi,mithai,500,2,3.7,59,28.6287601,77.0764473,medium,3.7
18350231,Keventers,New Delhi,beverages,400,1,3.8,37,28.6290915,77.0770547,medium,3.8
18380171,Pat 'N' Harry,New Delhi,american,400,1,2.3,42,28.629097,77.075439,medium,2.3
18306543,"34, Chowringhee Lane",New Delhi,fast food,200,1,3.1,5,28.6191075,77.0334663,low,3.1
7297,Aggarwal Sweets,New Delhi,mithai,100,1,2.8,5,28.6203298,77.0409828,low,2.8
5774,Amritsari Dhaba,New Delhi,north indian,250,1,2.9,10,28.6194,77.032612,low,2.9
312172,Apna Swad,New Delhi,north indian,500,2,2.9,4,28.6193541,77.0676143,medium,2.9
18168165,ATM Food Corner,New Delhi,north indian,200,1,3.0,4,28.6180649,77.0723362,low,3.0
18449824,Burger House,New Delhi,burger,200,1,2.8,4,28.6190995,77.0336428,low,2.8
5413,Cafe De Bienka,New Delhi,fast food,350,1,2.7,12,28.6216032,77.0675373,medium,2.7
18285208,Chatkaara Point,New Delhi,fast food,250,1,2.9,7,28.6104281,77.0680939,low,2.9
306185,Dharma Punjabi Dhaba,New Delhi,north indian,300,1,2.7,5,28.619233,77.0590998,low,2.7
312073,Domino's Pizza,New Delhi,pizza,700,2,2.5,6,28.6222421,77.0571866,medium,2.5
312054,Flavourz Factoree,New Delhi,fast food,300,1,3.1,14,28.6200086,77.0448877,low,3.1
301912,Gabbar Chowmein,New Delhi,fast food,100,1,3.0,4,28.6213725,77.0390888,low,3.0
18372661,Gayatri's Break Point Restaurant,New Delhi,north indian,300,1,3.1,4,28.6200658,77.0621578,low,3.1
5499,Grover Sweets & Bakers,New Delhi,street food,150,1,3.3,12,28.6209487,77.0599921,low,3.3
302005,Khalsa Veg Corner,New Delhi,north indian,300,1,3.1,10,28.6229612,77.0643164,low,3.1
306179,Lajawab Chinese Food,New Delhi,chinese,300,1,3.0,4,28.6210909,77.0391009,low,3.0
302057,Lajwab Bakery,New Delhi,bakery,100,1,3.1,7,28.6205109,77.0630573,low,3.1
302729,Maharani Rasoi,New Delhi,north indian,150,1,3.0,5,28.6193756,77.0309438,low,3.0
313067,Natkhat Bakers,New Delhi,bakery,300,1,3.1,4,28.6217969,77.0411281,low,3.1
18133491,Pastry Palace,New Delhi,bakery,350,1,3.2,11,28.6228245,77.0605838,medium,3.2
18204464,Punjabi Tadka,New Delhi,north indian,500,2,2.7,11,28.6236426,77.0627386,medium,2.7
5412,Radha Swami Vaishno Dhaba,New Delhi,north indian,200,1,3.0,6,28.6197461,77.0671945,low,3.0
18358654,Scoops,New Delhi,beverages,200,1,2.8,9,28.6203826,77.0580204,low,2.8
